id,status,scope,type,severity,file,start_line,end_line,summary,patch_path,preview_path,campaign,original_hash,reviewer_notes,decided_at,applied_at,apply_error
MEAT-9070,pending,localized,sentence-open,high,books/symbolic-language/05-gospel.adoc,252,252,Drop the opening And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9070.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9070.md,P9-C001,de24a0123244a200,,,,
MEAT-9071,pending,localized,sentence-open,high,books/symbolic-language/05-gospel.adoc,263,263,Drop the opening And on the third kingdom clause.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9071.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9071.md,P9-C001,100c486963dfd54c,,,,
MEAT-9072,pending,localized,sentence-open,high,books/symbolic-language/05-gospel.adoc,269,269,Drop the opening And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9072.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9072.md,P9-C001,a4a94bd4281eb769,,,,
MEAT-9073,pending,localized,ai-sounding-staging,high,books/symbolic-language/05-gospel.adoc,278,278,Strip Now and the grade-it command.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9073.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9073.md,P9-C001,56596176a61ff436,,,,
MEAT-9074,pending,localized,sentence-open,high,books/symbolic-language/05-gospel.adoc,280,280,Drop the opening But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9074.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9074.md,P9-C001,99279103b195997d,,,,
MEAT-9075,pending,localized,sentence-open,high,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,45,45,Remove banned And-opening in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9075.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9075.md,P9-C001,fd07626034795013,,,,
MEAT-9076,pending,localized,ai-sounding-staging,medium,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,84,84,Replace reader-directive “Read it so” with assertive phrasing.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9076.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9076.md,P9-C001,6eac279f5dd038ea,,,,
MEAT-9077,pending,localized,ai-sounding-staging,high,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,110,110,Remove banned “Mark where” director cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9077.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9077.md,P9-C001,1e7a2d34727167b8,,,,
MEAT-9078,pending,localized,factual,medium,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,109,109,Expand inconsistent book abbreviation to full name.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9078.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9078.md,P9-C001,88f6cb4b768b9d54,,,,
MEAT-9079,pending,localized,sentence-open,high,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,145,145,Remove banned But-opening in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9079.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9079.md,P9-C001,12b681c0ccb61335,,,,
MEAT-9080,pending,localized,ai-sounding-staging,medium,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,154,154,Remove imperative “Read” staging.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9080.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9080.md,P9-C001,8185374285a82be2,,,,
MEAT-9081,pending,localized,sentence-open,high,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,181,181,Remove banned And sentence open in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9081.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9081.md,P9-C001,191decff3d05d6be,,,,
MEAT-9082,pending,localized,ai-sounding-staging,high,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,229,229,Replace director cue with assertive lead-in.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9082.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9082.md,P9-C001,26a217c70945e30e,,,,
MEAT-9083,pending,localized,sentence-open,high,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,240,240,Remove banned And sentence open in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9083.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9083.md,P9-C001,27e22468fa714c56,,,,
MEAT-9084,pending,localized,clarity,medium,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,223,223,Insert missing relative that for smoother clause.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9084.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9084.md,P9-C001,754ce99452e7b6de,,,,
MEAT-9085,pending,localized,ai-sounding-staging,high,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,252,252,Replace imperative staging with direct assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9085.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9085.md,P9-C001,0d64fffc3400e60b,,,,
MEAT-9086,pending,localized,ai-sounding-staging,medium,books/symbolic-language/06-knowing-faith-love-and-belief.adoc,260,260,Drop “Then remember” presenter cue.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9086.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9086.md,P9-C001,46f05e92bce3e676,,,,
MEAT-9087,pending,localized,sentence-open,high,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,20,20,Remove banned sentence-open But and clean the appositive dash.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9087.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9087.md,P9-C001,3685ba216b1187af,,,,
MEAT-9088,pending,localized,ai-sounding-staging,high,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,22,22,Cut presenter cue Note too and assert the claim directly.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9088.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9088.md,P9-C001,e8e0787114bf62ba,,,,
MEAT-9089,pending,localized,ai-sounding-staging,medium,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,24,24,Replace instructional Take the three with a plain assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9089.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9089.md,P9-C001,6ae8e3321ae410a8,,,,
MEAT-9090,pending,localized,tone-register,low,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,29,29,Align the first section opener with Next and Third.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9090.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9090.md,P9-C001,59516077979b5375,,,,
MEAT-9091,pending,localized,sentence-open,high,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,66,66,Remove banned sentence-open But.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9091.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9091.md,P9-C001,bdacd66648911f1f,,,,
MEAT-9092,pending,localized,ai-sounding-staging,high,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,161,161,Replace Now see staging with a direct claim.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9092.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9092.md,P9-C001,a60c9bd022e7c4eb,,,,
MEAT-9093,pending,localized,sentence-open,high,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,163,163,Remove banned sentence-open And.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9093.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9093.md,P9-C001,17f7f5d486964c57,,,,
MEAT-9094,pending,localized,ai-sounding-staging,high,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,202,202,Drop Now staging and name the return point cleanly.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9094.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9094.md,P9-C001,192930d4b0e8b646,,,,
MEAT-9095,pending,localized,ai-sounding-staging,high,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,231,231,Remove residual director cue that instructs the reader how to read.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9095.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9095.md,P9-C001,5781debb52c74224,,,,
MEAT-9096,pending,localized,grammar,medium,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,230,230,Complete the incomplete idiom 'made to sound.',books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9096.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9096.md,P9-C001,57aa89dca0e571bc,,,,
MEAT-9097,pending,localized,clarity,medium,books/symbolic-language/07-the-way-the-truth-and-the-life.adoc,228,228,Restore natural English order for the appositive claim.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9097.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9097.md,P9-C001,b380481b1c34f671,,,,
MEAT-9098,pending,localized,sentence-open,high,books/symbolic-language/08-the-name.adoc,18,18,Remove forbidden But sentence open in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9098.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9098.md,P9-C001,e6abcdd9b83c81bf,,,,
MEAT-9099,pending,localized,sentence-open,medium,books/symbolic-language/08-the-name.adoc,106,106,Drop And so the parallel list stays legal under house style.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9099.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9099.md,P9-C001,01cf702b4c46c95b,,,,
MEAT-9100,pending,localized,sentence-open,medium,books/symbolic-language/08-the-name.adoc,120,120,Remove And at the start of author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9100.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9100.md,P9-C001,8d5a3ecccf3b13d4,,,,
MEAT-9101,pending,localized,sentence-open,medium,books/symbolic-language/08-the-name.adoc,170,170,Remove And sentence open before God’s remedy.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9101.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9101.md,P9-C001,888b40d7dfdcc05a,,,,
MEAT-9102,pending,localized,ai-sounding-staging,medium,books/symbolic-language/08-the-name.adoc,179,179,Replace Hear staging with a direct assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9102.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9102.md,P9-C001,3916b62f6acc8140,,,,
MEAT-9103,pending,localized,readability,low,books/symbolic-language/08-the-name.adoc,61,61,Replace dangling Which with a clear demonstrative.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9103.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9103.md,P9-C001,7c970f56d073efd9,,,,
MEAT-9104,pending,localized,ai-sounding-staging,medium,books/symbolic-language/08-the-name.adoc,184,184,Remove the walk them director imperative.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9104.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9104.md,P9-C001,763acc375e9063a8,,,,
MEAT-9105,pending,localized,ai-sounding-staging,high,books/symbolic-language/08-the-name.adoc,207,207,Remove director cue Watch before the Luke quotation.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9105.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9105.md,P9-C001,d54b6b403c124dfb,,,,
MEAT-9106,pending,localized,ai-sounding-staging,medium,books/symbolic-language/08-the-name.adoc,217,217,Replace imperative Read whole with Taken whole.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9106.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9106.md,P9-C001,b444d89b41f50be8,,,,
MEAT-9107,pending,localized,sentence-open,medium,books/symbolic-language/08-the-name.adoc,267,267,Drop sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9107.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9107.md,P9-C001,e53f70cbfada4e4a,,,,
MEAT-9108,pending,localized,sentence-open,medium,books/symbolic-language/08-the-name.adoc,274,274,Drop sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9108.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9108.md,P9-C001,75452a4776425ac3,,,,
MEAT-9109,pending,localized,sentence-open,medium,books/symbolic-language/08-the-name.adoc,311,311,Drop sentence-initial And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9109.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9109.md,P9-C001,afb6d016441e256e,,,,
MEAT-9110,pending,localized,sentence-open,high,books/symbolic-language/09-the-disciple.adoc,46,46,Remove forbidden sentence-initial And and repair the relative clause.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9110.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9110.md,P9-C001,5f4c3de4124e088e,,,,
MEAT-9111,pending,localized,ai-sounding-staging,high,books/symbolic-language/09-the-disciple.adoc,37,37,Remove presenter cue 'the word to weigh'.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9111.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9111.md,P9-C001,176d9840753007e8,,,,
MEAT-9112,pending,localized,grammar,medium,books/symbolic-language/09-the-disciple.adoc,77,77,Complete the dangling clause after the semicolon.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9112.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9112.md,P9-C001,bcc980af4d29fc5e,,,,
MEAT-9113,pending,localized,ai-sounding-staging,high,books/symbolic-language/10-the-seal.adoc,51,51,Remove director cue and apply house digit count.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9113.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9113.md,P9-C001,1bb3300fa74278e0,,,,
MEAT-9114,pending,localized,sentence-open,medium,books/symbolic-language/10-the-seal.adoc,52,52,Drop leading And in author prose.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9114.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9114.md,P9-C001,552645e9c7b3abdb,,,,
MEAT-9115,pending,localized,ai-sounding-staging,high,books/symbolic-language/10-the-seal.adoc,111,111,Replace Note cue with direct assertion.,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/patches/MEAT-9115.diff,books/symbolic-language/editorial-review/2026-07-11-phase-9-grok-full-book/previews/MEAT-9115.md,P9-C001,ad8b231163d399c0,,,,
